id,inning,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team,venue,match_date,ball_result,matches_date_1
335984,2,13,4,S Dhawan,G Gambhir,SR Watson,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Maharashtra Cricket Association Stadium,13-05-2018,other,13-05-2018
335984,2,13,5,G Gambhir,S Dhawan,SR Watson,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,13-05-2018,other,13-05-2018
335984,2,13,6,S Dhawan,G Gambhir,SR Watson,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Holkar Cricket Stadium,14-05-2018,dot,14-05-2018
335984,2,14,1,G Gambhir,S Dhawan,SK Trivedi,0,1,1,0,NA,NA,NA,wides,Delhi Daredevils,Rajasthan Royals,Eden Gardens,15-05-2018,other,15-05-2018
335984,2,14,2,G Gambhir,S Dhawan,SK Trivedi,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,16-05-2018,other,16-05-2018
335984,2,14,3,S Dhawan,G Gambhir,SK Trivedi,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,M.Chinnaswamy Stadium,17-05-2018,boundary,17-05-2018
335984,2,14,4,S Dhawan,G Gambhir,SK Trivedi,2,0,2,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,18-05-2018,other,18-05-2018
335984,2,14,5,S Dhawan,G Gambhir,SK Trivedi,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,19-05-2018,boundary,19-05-2018
335984,2,14,6,S Dhawan,G Gambhir,SK Trivedi,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",19-05-2018,other,19-05-2018
335984,2,14,7,G Gambhir,S Dhawan,SK Trivedi,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,20-05-2018,dot,20-05-2018
335984,2,15,1,S Dhawan,G Gambhir,YK Pathan,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Maharashtra Cricket Association Stadium,20-05-2018,boundary,20-05-2018
335985,1,0,1,L Ronchi,ST Jayasuriya,P Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,22-05-2018,dot,22-05-2018
335985,1,0,2,L Ronchi,ST Jayasuriya,P Kumar,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Eden Gardens,23-05-2018,boundary,23-05-2018
335985,1,0,3,L Ronchi,ST Jayasuriya,P Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Eden Gardens,25-05-2018,dot,25-05-2018
335985,1,0,4,L Ronchi,ST Jayasuriya,P Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,27-05-2018,dot,27-05-2018
335985,1,0,5,L Ronchi,ST Jayasuriya,P Kumar,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",23-03-2019,boundary,23-03-2019
335985,1,0,6,L Ronchi,ST Jayasuriya,P Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Eden Gardens,24-03-2019,dot,24-03-2019
335985,1,1,1,ST Jayasuriya,L Ronchi,Z Khan,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,24-03-2019,other,24-03-2019
335985,1,1,2,L Ronchi,ST Jayasuriya,Z Khan,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sawai Mansingh Stadium,25-03-2019,dot,25-03-2019
335985,1,1,3,L Ronchi,ST Jayasuriya,Z Khan,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Feroz Shah Kotla,26-03-2019,dot,26-03-2019
335985,1,1,4,L Ronchi,ST Jayasuriya,Z Khan,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Eden Gardens,27-03-2019,dot,27-03-2019
335985,1,1,5,L Ronchi,ST Jayasuriya,Z Khan,0,0,0,1,caught,L Ronchi,V Kohli,NA,Mumbai Indians,Royal Challengers Bangalore,M.Chinnaswamy Stadium,28-03-2019,dot,28-03-2019
335985,1,1,6,DJ Thornely,ST Jayasuriya,Z Khan,0,4,4,0,NA,NA,NA,legbyes,Mumbai Indians,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",29-03-2019,boundary,29-03-2019
335985,1,2,1,ST Jayasuriya,DJ Thornely,P Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Moha",30-03-2019,dot,30-03-2019
335985,1,2,2,ST Jayasuriya,DJ Thornely,P Kumar,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Feroz Shah Kotla,30-03-2019,boundary,30-03-2019
335985,1,2,3,ST Jayasuriya,DJ Thornely,P Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",31-03-2019,dot,31-03-2019
335985,1,2,4,ST Jayasuriya,DJ Thornely,P Kumar,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",31-03-2019,other,31-03-2019
335985,1,2,5,DJ Thornely,ST Jayasuriya,P Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Moha",01-04-2019,dot,01-04-2019
335985,1,2,6,DJ Thornely,ST Jayasuriya,P Kumar,0,1,1,0,NA,NA,NA,wides,Mumbai Indians,Royal Challengers Bangalore,Sawai Mansingh Stadium,02-04-2019,other,02-04-2019
335985,1,2,7,DJ Thornely,ST Jayasuriya,P Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,03-04-2019,dot,03-04-2019
335985,1,3,1,ST Jayasuriya,DJ Thornely,Z Khan,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Feroz Shah Kotla,04-04-2019,dot,04-04-2019
335985,1,3,2,ST Jayasuriya,DJ Thornely,Z Khan,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,M.Chinnaswamy Stadium,05-04-2019,other,05-04-2019
335985,1,3,3,DJ Thornely,ST Jayasuriya,Z Khan,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",06-04-2019,dot,06-04-2019
335985,1,3,4,DJ Thornely,ST Jayasuriya,Z Khan,0,0,0,1,retired hurt,DJ Thornely,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",06-04-2019,dot,06-04-2019
335985,1,3,5,RV Uthappa,ST Jayasuriya,Z Khan,2,0,2,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,M.Chinnaswamy Stadium,07-04-2019,other,07-04-2019
335985,1,3,6,RV Uthappa,ST Jayasuriya,Z Khan,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sawai Mansingh Stadium,07-04-2019,dot,07-04-2019
335985,1,4,1,ST Jayasuriya,RV Uthappa,JH Kallis,0,1,1,0,NA,NA,NA,wides,Mumbai Indians,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Moha",08-04-2019,other,08-04-2019
335985,1,4,2,ST Jayasuriya,RV Uthappa,JH Kallis,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",09-04-2019,boundary,09-04-2019
335985,1,4,3,ST Jayasuriya,RV Uthappa,JH Kallis,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,10-04-2019,boundary,10-04-2019
335985,1,4,4,ST Jayasuriya,RV Uthappa,JH Kallis,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sawai Mansingh Stadium,11-04-2019,dot,11-04-2019
335985,1,4,5,ST Jayasuriya,RV Uthappa,JH Kallis,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Eden Gardens,12-04-2019,boundary,12-04-2019
335985,1,4,6,ST Jayasuriya,RV Uthappa,JH Kallis,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,13-04-2019,dot,13-04-2019
335985,1,4,7,ST Jayasuriya,RV Uthappa,JH Kallis,6,0,6,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Moha",13-04-2019,boundary,13-04-2019
335985,1,5,1,RV Uthappa,ST Jayasuriya,Z Khan,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Eden Gardens,14-04-2019,other,14-04-2019
335985,1,5,2,ST Jayasuriya,RV Uthappa,Z Khan,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",14-04-2019,boundary,14-04-2019
335985,1,5,3,ST Jayasuriya,RV Uthappa,Z Khan,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,15-04-2019,dot,15-04-2019
335985,1,5,4,ST Jayasuriya,RV Uthappa,Z Khan,0,0,0,1,run out,ST Jayasuriya,Z Khan,NA,Mumbai Indians,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Moha",16-04-2019,dot,16-04-2019
335985,1,5,5,RV Uthappa,PR Shah,Z Khan,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",17-04-2019,other,17-04-2019
335985,1,5,6,PR Shah,RV Uthappa,Z Khan,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Feroz Shah Kotla,18-04-2019,dot,18-04-2019
335985,1,6,1,RV Uthappa,PR Shah,R Vinay Kumar,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Eden Gardens,19-04-2019,other,19-04-2019
335985,1,6,2,PR Shah,RV Uthappa,R Vinay Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sawai Mansingh Stadium,20-04-2019,dot,20-04-2019
335985,1,6,3,PR Shah,RV Uthappa,R Vinay Kumar,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Feroz Shah Kotla,20-04-2019,other,20-04-2019
335985,1,6,4,RV Uthappa,PR Shah,R Vinay Kumar,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",21-04-2019,boundary,21-04-2019
335985,1,6,5,RV Uthappa,PR Shah,R Vinay Kumar,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,M.Chinnaswamy Stadium,21-04-2019,other,21-04-2019
335985,1,6,6,PR Shah,RV Uthappa,R Vinay Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sawai Mansingh Stadium,22-04-2019,dot,22-04-2019
335985,1,7,1,RV Uthappa,PR Shah,B Akhil,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",23-04-2019,dot,23-04-2019
335985,1,7,2,RV Uthappa,PR Shah,B Akhil,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,M.Chinnaswamy Stadium,24-04-2019,other,24-04-2019
335985,1,7,3,PR Shah,RV Uthappa,B Akhil,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Eden Gardens,25-04-2019,other,25-04-2019
335985,1,7,4,RV Uthappa,PR Shah,B Akhil,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",26-04-2019,other,26-04-2019
335985,1,7,5,PR Shah,RV Uthappa,B Akhil,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sawai Mansingh Stadium,27-04-2019,other,27-04-2019
335985,1,7,6,RV Uthappa,PR Shah,B Akhil,2,0,2,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Feroz Shah Kotla,28-04-2019,other,28-04-2019
335985,1,8,1,PR Shah,RV Uthappa,JH Kallis,0,1,1,0,NA,NA,NA,legbyes,Mumbai Indians,Royal Challengers Bangalore,Eden Gardens,28-04-2019,other,28-04-2019
335985,1,8,2,RV Uthappa,PR Shah,JH Kallis,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",29-04-2019,other,29-04-2019
335985,1,8,3,PR Shah,RV Uthappa,JH Kallis,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,M.Chinnaswamy Stadium,30-04-2019,other,30-04-2019
335985,1,8,4,RV Uthappa,PR Shah,JH Kallis,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",01-05-2019,boundary,01-05-2019
335985,1,8,5,RV Uthappa,PR Shah,JH Kallis,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,02-05-2019,other,02-05-2019
335985,1,8,6,PR Shah,RV Uthappa,JH Kallis,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Moha",03-05-2019,boundary,03-05-2019
335985,1,9,1,RV Uthappa,PR Shah,R Vinay Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Feroz Shah Kotla,04-05-2019,dot,04-05-2019
335985,1,9,2,RV Uthappa,PR Shah,R Vinay Kumar,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,M.Chinnaswamy Stadium,04-05-2019,other,04-05-2019
335985,1,9,3,PR Shah,RV Uthappa,R Vinay Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Moha",05-05-2019,dot,05-05-2019
335985,1,9,4,PR Shah,RV Uthappa,R Vinay Kumar,0,1,1,0,NA,NA,NA,legbyes,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,05-05-2019,other,05-05-2019
335985,1,9,5,RV Uthappa,PR Shah,R Vinay Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",07-05-2019,dot,07-05-2019
335985,1,9,6,RV Uthappa,PR Shah,R Vinay Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadiu,08-05-2019,dot,08-05-2019
335985,1,10,1,PR Shah,RV Uthappa,SB Joshi,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadiu,10-05-2019,other,10-05-2019
335985,1,10,2,RV Uthappa,PR Shah,SB Joshi,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",12-05-2019,other,12-05-2019
335985,1,10,3,PR Shah,RV Uthappa,SB Joshi,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,19-09-2020,boundary,19-09-2020
335985,1,10,4,PR Shah,RV Uthappa,SB Joshi,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,20-09-2020,other,20-09-2020
335985,1,10,5,RV Uthappa,PR Shah,SB Joshi,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,21-10-2020,dot,21-10-2020
335985,1,10,6,RV Uthappa,PR Shah,SB Joshi,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sharjah Cricket Stadium,03-11-2020,dot,03-11-2020
335985,1,11,1,PR Shah,RV Uthappa,R Vinay Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sharjah Cricket Stadium,22-09-2020,dot,22-09-2020
335985,1,11,2,PR Shah,RV Uthappa,R Vinay Kumar,2,0,2,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,24-10-2020,other,24-10-2020
335985,1,11,3,PR Shah,RV Uthappa,R Vinay Kumar,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,24-10-2020,other,24-10-2020
335985,1,11,4,RV Uthappa,PR Shah,R Vinay Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,28-10-2020,dot,28-10-2020
335985,1,11,5,RV Uthappa,PR Shah,R Vinay Kumar,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sharjah Cricket Stadium,09-10-2020,boundary,09-10-2020
335985,1,11,6,RV Uthappa,PR Shah,R Vinay Kumar,6,0,6,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,07-10-2020,boundary,07-10-2020
335985,1,12,1,PR Shah,RV Uthappa,SB Joshi,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sharjah Cricket Stadium,31-10-2020,dot,31-10-2020
335985,1,12,2,PR Shah,RV Uthappa,SB Joshi,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,01-10-2020,other,01-10-2020
335985,1,12,3,RV Uthappa,PR Shah,SB Joshi,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,30-09-2020,dot,30-09-2020
335985,1,12,4,RV Uthappa,PR Shah,SB Joshi,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,02-11-2020,dot,02-11-2020
335985,1,12,5,RV Uthappa,PR Shah,SB Joshi,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,01-11-2020,other,01-11-2020
335985,1,12,6,PR Shah,RV Uthappa,SB Joshi,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,11-10-2020,other,11-10-2020
335985,1,13,1,PR Shah,RV Uthappa,B Akhil,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,23-09-2020,dot,23-09-2020
335985,1,13,2,PR Shah,RV Uthappa,B Akhil,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sharjah Cricket Stadium,17-10-2020,dot,17-10-2020
335985,1,13,3,PR Shah,RV Uthappa,B Akhil,0,0,0,1,caught,PR Shah,V Kohli,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,24-09-2020,dot,24-09-2020
335985,1,13,4,RV Uthappa,AM Nayar,B Akhil,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,06-10-2020,other,06-10-2020
335985,1,13,5,AM Nayar,RV Uthappa,B Akhil,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,18-10-2020,dot,18-10-2020
335985,1,13,6,AM Nayar,RV Uthappa,B Akhil,0,1,1,0,NA,NA,NA,byes,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,04-10-2020,other,04-10-2020
335985,1,14,1,AM Nayar,RV Uthappa,P Kumar,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,03-10-2020,other,03-10-2020
335985,1,14,2,RV Uthappa,AM Nayar,P Kumar,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sharjah Cricket Stadium,03-10-2020,other,03-10-2020
335985,1,14,3,AM Nayar,RV Uthappa,P Kumar,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,02-10-2020,other,02-10-2020
335985,1,14,4,RV Uthappa,AM Nayar,P Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,18-10-2020,dot,18-10-2020
335985,1,14,5,RV Uthappa,AM Nayar,P Kumar,2,0,2,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,22-10-2020,other,22-10-2020
335985,1,14,6,RV Uthappa,AM Nayar,P Kumar,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,05-10-2020,other,05-10-2020
335985,1,15,1,RV Uthappa,AM Nayar,JH Kallis,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sharjah Cricket Stadium,26-10-2020,other,26-10-2020
335985,1,15,2,AM Nayar,RV Uthappa,JH Kallis,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sharjah Cricket Stadium,23-10-2020,other,23-10-2020
335985,1,15,3,RV Uthappa,AM Nayar,JH Kallis,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,17-10-2020,other,17-10-2020
335985,1,15,4,AM Nayar,RV Uthappa,JH Kallis,0,1,1,0,NA,NA,NA,wides,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,10-10-2020,other,10-10-2020
335985,1,15,5,AM Nayar,RV Uthappa,JH Kallis,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,27-10-2020,other,27-10-2020
335985,1,15,6,RV Uthappa,AM Nayar,JH Kallis,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,10-10-2020,boundary,10-10-2020
335985,1,15,7,RV Uthappa,AM Nayar,JH Kallis,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,16-10-2020,boundary,16-10-2020
335985,1,16,1,AM Nayar,RV Uthappa,B Akhil,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sharjah Cricket Stadium,27-09-2020,other,27-09-2020
335985,1,16,2,RV Uthappa,AM Nayar,B Akhil,0,1,1,0,NA,NA,NA,byes,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,13-10-2020,other,13-10-2020
335985,1,16,3,AM Nayar,RV Uthappa,B Akhil,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,11-10-2020,boundary,11-10-2020
335985,1,16,4,AM Nayar,RV Uthappa,B Akhil,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,01-11-2020,other,01-11-2020
335985,1,16,5,RV Uthappa,AM Nayar,B Akhil,0,0,0,1,stumped,RV Uthappa,MV Boucher,NA,Mumbai Indians,Royal Challengers Bangalore,Sharjah Cricket Stadium,15-10-2020,dot,15-10-2020
335985,1,16,6,SM Pollock,AM Nayar,B Akhil,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,29-09-2020,boundary,29-09-2020
335985,1,17,1,AM Nayar,SM Pollock,R Vinay Kumar,2,0,2,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,19-10-2020,other,19-10-2020
335985,1,17,2,AM Nayar,SM Pollock,R Vinay Kumar,6,0,6,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,21-09-2020,boundary,21-09-2020
335985,1,17,3,AM Nayar,SM Pollock,R Vinay Kumar,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,31-10-2020,other,31-10-2020
335985,1,17,4,SM Pollock,AM Nayar,R Vinay Kumar,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,29-10-2020,boundary,NULL
335985,1,17,5,SM Pollock,AM Nayar,R Vinay Kumar,6,0,6,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,30-10-2020,boundary,NULL
335985,1,17,6,SM Pollock,AM Nayar,R Vinay Kumar,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sharjah Cricket Stadium,04-10-2020,other,NULL
335985,1,18,1,SM Pollock,AM Nayar,P Kumar,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,25-09-2020,other,NULL
335985,1,18,2,AM Nayar,SM Pollock,P Kumar,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sharjah Cricket Stadium,12-10-2020,other,NULL
335985,1,18,3,SM Pollock,AM Nayar,P Kumar,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,25-10-2020,dot,NULL
335985,1,18,4,SM Pollock,AM Nayar,P Kumar,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,08-10-2020,other,NULL
335985,1,18,5,AM Nayar,SM Pollock,P Kumar,0,0,0,1,caught,AM Nayar,Z Khan,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,14-10-2020,dot,NULL
335985,1,18,6,SM Pollock,Harbhajan Singh,P Kumar,6,0,6,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,25-10-2020,boundary,NULL
335985,1,19,1,Harbhajan Singh,SM Pollock,Z Khan,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,26-09-2020,other,NULL
335985,1,19,2,SM Pollock,Harbhajan Singh,Z Khan,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,20-10-2020,dot,NULL
335985,1,19,3,SM Pollock,Harbhajan Singh,Z Khan,4,0,4,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,28-09-2020,boundary,NULL
335985,1,19,4,SM Pollock,Harbhajan Singh,Z Khan,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,05-11-2020,other,NULL
